JR両毛線,https://ekimemo.wiki.fc2.com/wiki/JR%E4%B8%A1%E6%AF%9B%E7%B7%9A
JR上越線,https://ekimemo.wiki.fc2.com/wiki/JR%E4%B8%8A%E8%B6%8A%E7%B7%9A
JR小海線(八ヶ岳高原線),https://ekimemo.wiki.fc2.com/wiki/JR%E5%B0%8F%E6%B5%B7%E7%B7%9A%28%E5%85%AB%E3%83%B6%E5%B2%B3%E9%AB%98%E5%8E%9F%E7%B7%9A%29
JR身延線,https://ekimemo.wiki.fc2.com/wiki/JR%E8%BA%AB%E5%BB%B6%E7%B7%9A
JR信越本線(篠ノ井～長野),https://ekimemo.wiki.fc2.com/wiki/JR%E4%BF%A1%E8%B6%8A%E6%9C%AC%E7%B7%9A%28%E7%AF%A0%E3%83%8E%E4%BA%95%EF%BD%9E%E9%95%B7%E9%87%8E%29
JR信越本線(直江津～新潟),https://ekimemo.wiki.fc2.com/wiki/JR%E4%BF%A1%E8%B6%8A%E6%9C%AC%E7%B7%9A%28%E7%9B%B4%E6%B1%9F%E6%B4%A5%EF%BD%9E%E6%96%B0%E6%BD%9F%29
JR北陸本線(富山～直江津),https://ekimemo.wiki.fc2.com/wiki/JR%E5%8C%97%E9%99%B8%E6%9C%AC%E7%B7%9A%28%E5%AF%8C%E5%B1%B1%EF%BD%9E%E7%9B%B4%E6%B1%9F%E6%B4%A5%29
JR白新線,https://ekimemo.wiki.fc2.com/wiki/JR%E7%99%BD%E6%96%B0%E7%B7%9A
JR飯山線,https://ekimemo.wiki.fc2.com/wiki/JR%E9%A3%AF%E5%B1%B1%E7%B7%9A
JR越後線,https://ekimemo.wiki.fc2.com/wiki/JR%E8%B6%8A%E5%BE%8C%E7%B7%9A
JR大糸線,https://ekimemo.wiki.fc2.com/wiki/JR%E5%A4%A7%E7%B3%B8%E7%B7%9A
JR弥彦線,https://ekimemo.wiki.fc2.com/wiki/JR%E5%BC%A5%E5%BD%A6%E7%B7%9A
JR中央本線(名古屋～塩尻),https://ekimemo.wiki.fc2.com/wiki/JR%E4%B8%AD%E5%A4%AE%E6%9C%AC%E7%B7%9A%28%E5%90%8D%E5%8F%A4%E5%B1%8B%EF%BD%9E%E5%A1%A9%E5%B0%BB%29
JR篠ノ井線,https://ekimemo.wiki.fc2.com/wiki/JR%E7%AF%A0%E3%83%8E%E4%BA%95%E7%B7%9A
JR飯田線(豊橋～天竜峡),https://ekimemo.wiki.fc2.com/wiki/JR%E9%A3%AF%E7%94%B0%E7%B7%9A%28%E8%B1%8A%E6%A9%8B%EF%BD%9E%E5%A4%A9%E7%AB%9C%E5%B3%A1%29
JR飯田線(天竜峡～辰野),https://ekimemo.wiki.fc2.com/wiki/JR%E9%A3%AF%E7%94%B0%E7%B7%9A%28%E5%A4%A9%E7%AB%9C%E5%B3%A1%EF%BD%9E%E8%BE%B0%E9%87%8E%29
JR北陸本線(米原～金沢),https://ekimemo.wiki.fc2.com/wiki/JR%E5%8C%97%E9%99%B8%E6%9C%AC%E7%B7%9A%28%E7%B1%B3%E5%8E%9F%EF%BD%9E%E9%87%91%E6%B2%A2%29
JR高山本線,https://ekimemo.wiki.fc2.com/wiki/JR%E9%AB%98%E5%B1%B1%E6%9C%AC%E7%B7%9A
JR城端線,https://ekimemo.wiki.fc2.com/wiki/JR%E5%9F%8E%E7%AB%AF%E7%B7%9A
JR氷見線,https://ekimemo.wiki.fc2.com/wiki/JR%E6%B0%B7%E8%A6%8B%E7%B7%9A
JR七尾線,https://ekimemo.wiki.fc2.com/wiki/JR%E4%B8%83%E5%B0%BE%E7%B7%9A
JR越美北線(九頭竜線),https://ekimemo.wiki.fc2.com/wiki/JR%E8%B6%8A%E7%BE%8E%E5%8C%97%E7%B7%9A%28%E4%B9%9D%E9%A0%AD%E7%AB%9C%E7%B7%9A%29
JR小浜線,https://ekimemo.wiki.fc2.com/wiki/JR%E5%B0%8F%E6%B5%9C%E7%B7%9A
JR東海道本線(熱海～浜松),https://ekimemo.wiki.fc2.com/wiki/JR%E6%9D%B1%E6%B5%B7%E9%81%93%E6%9C%AC%E7%B7%9A%28%E7%86%B1%E6%B5%B7%EF%BD%9E%E6%B5%9C%E6%9D%BE%29
JR東海道本線(浜松～岐阜),https://ekimemo.wiki.fc2.com/wiki/JR%E6%9D%B1%E6%B5%B7%E9%81%93%E6%9C%AC%E7%B7%9A%28%E6%B5%9C%E6%9D%BE%EF%BD%9E%E5%B2%90%E9%98%9C%29
JR東海道本線(岐阜～美濃赤坂・米原),https://ekimemo.wiki.fc2.com/wiki/JR%E6%9D%B1%E6%B5%B7%E9%81%93%E6%9C%AC%E7%B7%9A%28%E5%B2%90%E9%98%9C%EF%BD%9E%E7%BE%8E%E6%BF%83%E8%B5%A4%E5%9D%82%E3%83%BB%E7%B1%B3%E5%8E%9F%29
JR伊東線,https://ekimemo.wiki.fc2.com/wiki/JR%E4%BC%8A%E6%9D%B1%E7%B7%9A
JR御殿場線,https://ekimemo.wiki.fc2.com/wiki/JR%E5%BE%A1%E6%AE%BF%E5%A0%B4%E7%B7%9A
JR武豊線,https://ekimemo.wiki.fc2.com/wiki/JR%E6%AD%A6%E8%B1%8A%E7%B7%9A
JR太多線,https://ekimemo.wiki.fc2.com/wiki/JR%E5%A4%AA%E5%A4%9A%E7%B7%9A
JR関西本線(名古屋～亀山),https://ekimemo.wiki.fc2.com/wiki/JR%E9%96%A2%E8%A5%BF%E6%9C%AC%E7%B7%9A%28%E5%90%8D%E5%8F%A4%E5%B1%8B%EF%BD%9E%E4%BA%80%E5%B1%B1%29
JR関西本線(亀山～加茂),https://ekimemo.wiki.fc2.com/wiki/JR%E9%96%A2%E8%A5%BF%E6%9C%AC%E7%B7%9A%28%E4%BA%80%E5%B1%B1%EF%BD%9E%E5%8A%A0%E8%8C%82%29
JR紀勢本線,https://ekimemo.wiki.fc2.com/wiki/JR%E7%B4%80%E5%8B%A2%E6%9C%AC%E7%B7%9A
JR草津線,https://ekimemo.wiki.fc2.com/wiki/JR%E8%8D%89%E6%B4%A5%E7%B7%9A
JR参宮線,https://ekimemo.wiki.fc2.com/wiki/JR%E5%8F%82%E5%AE%AE%E7%B7%9A
JR名松線,https://ekimemo.wiki.fc2.com/wiki/JR%E5%90%8D%E6%9D%BE%E7%B7%9A
JR東海道本線(琵琶湖線)(米原～京都),https://ekimemo.wiki.fc2.com/wiki/JR%E6%9D%B1%E6%B5%B7%E9%81%93%E6%9C%AC%E7%B7%9A%28%E7%90%B5%E7%90%B6%E6%B9%96%E7%B7%9A%29%28%E7%B1%B3%E5%8E%9F%EF%BD%9E%E4%BA%AC%E9%83%BD%29
JR東海道本線(京都線)(京都～大阪),https://ekimemo.wiki.fc2.com/wiki/JR%E6%9D%B1%E6%B5%B7%E9%81%93%E6%9C%AC%E7%B7%9A%28%E4%BA%AC%E9%83%BD%E7%B7%9A%29%28%E4%BA%AC%E9%83%BD%EF%BD%9E%E5%A4%A7%E9%98%AA%29
JR東海道本線(神戸線)(大阪～神戸),https://ekimemo.wiki.fc2.com/wiki/JR%E6%9D%B1%E6%B5%B7%E9%81%93%E6%9C%AC%E7%B7%9A%28%E7%A5%9E%E6%88%B8%E7%B7%9A%29%28%E5%A4%A7%E9%98%AA%EF%BD%9E%E7%A5%9E%E6%88%B8%29
JR湖西線,https://ekimemo.wiki.fc2.com/wiki/JR%E6%B9%96%E8%A5%BF%E7%B7%9A
